experiment,system,dataset,target_recall,base_label,chunks,slots,k,run_index,recall_at_10,recall_at_100,recall,qps,avg_latency_ms,p50_ms,p90_ms,p95_ms,p99_ms,max_ms,stddev_ms,gpu_mem_peak_mib,nprobe,k_rank_cluster,k_rank_all_tokens,itopk_size,overlap_chunks,binary,log,returncode,command,error_tail,effective_concurrent_queries,end_to_end_ms,gpu_mem_current_mib,label,min_ms,nq,stage3_threads,warmup
chimera_chunk_targets,chimera,msmarco,0.95,q2,2,1,100,1,0.965774,0.95187,0.95187,414.049,2.415,2.392,2.624,2.696,2.876,7.856,0.256,,96,3200,320,160,2,gpu_search,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/chimera_chunk_targets/logs/20260429T172145Z/msmarco/chimera/targets090_095_chunks1-12_slots1_runs3.log,0,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/gpu-mvr/build/gpu_search --query /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/msmarco/raw/query.bin --gt /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/msmarco/raw/gt.tsv --index /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/msmarco/gpu_mvr_2m --k 100 --nq -1 --warmup 5 --concurrent-queries 1 --config-file /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/config/tmp/chimera_chunk_targets/20260429T172145Z/msmarco/chimera/targets090_095_chunks1-12_slots1_runs3.csv,,1,16857.925,,r095_q2_c2_run1,1.868,-1,32,5
chimera_chunk_targets,chimera,msmarco,0.95,q2,2,1,100,2,0.965759,0.951848,0.951848,419.420,2.384,2.370,2.597,2.669,2.815,6.933,0.171,,96,3200,320,160,2,gpu_search,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/chimera_chunk_targets/logs/20260429T172145Z/msmarco/chimera/targets090_095_chunks1-12_slots1_runs3.log,0,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/gpu-mvr/build/gpu_search --query /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/msmarco/raw/query.bin --gt /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/msmarco/raw/gt.tsv --index /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/msmarco/gpu_mvr_2m --k 100 --nq -1 --warmup 5 --concurrent-queries 1 --config-file /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/config/tmp/chimera_chunk_targets/20260429T172145Z/msmarco/chimera/targets090_095_chunks1-12_slots1_runs3.csv,,1,16642.049,,r095_q2_c2_run2,1.852,-1,32,5
chimera_chunk_targets,chimera,msmarco,0.95,q2,2,1,100,3,0.965788,0.951861,0.951861,409.243,2.443,2.407,2.647,2.722,2.933,15.379,0.487,,96,3200,320,160,2,gpu_search,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/chimera_chunk_targets/logs/20260429T172145Z/msmarco/chimera/targets090_095_chunks1-12_slots1_runs3.log,0,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/gpu-mvr/build/gpu_search --query /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/msmarco/raw/query.bin --gt /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/msmarco/raw/gt.tsv --index /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/msmarco/gpu_mvr_2m --k 100 --nq -1 --warmup 5 --concurrent-queries 1 --config-file /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/config/tmp/chimera_chunk_targets/20260429T172145Z/msmarco/chimera/targets090_095_chunks1-12_slots1_runs3.csv,,1,17055.896,,r095_q2_c2_run3,1.923,-1,32,5
chimera_chunk_targets,chimera,msmarco,0.95,q2,3,1,100,1,0.965759,0.951887,0.951887,405.048,2.469,2.431,2.668,2.747,2.989,7.615,0.379,,96,3200,320,160,3,gpu_search,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/chimera_chunk_targets/logs/20260429T172145Z/msmarco/chimera/targets090_095_chunks1-12_slots1_runs3.log,0,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/gpu-mvr/build/gpu_search --query /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/msmarco/raw/query.bin --gt /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/msmarco/raw/gt.tsv --index /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/msmarco/gpu_mvr_2m --k 100 --nq -1 --warmup 5 --concurrent-queries 1 --config-file /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/config/tmp/chimera_chunk_targets/20260429T172145Z/msmarco/chimera/targets090_095_chunks1-12_slots1_runs3.csv,,1,17232.536,,r095_q2_c3_run1,1.961,-1,32,5
chimera_chunk_targets,chimera,msmarco,0.95,q2,3,1,100,2,0.965759,0.951854,0.951854,408.560,2.447,2.429,2.659,2.736,2.914,6.914,0.208,,96,3200,320,160,3,gpu_search,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/chimera_chunk_targets/logs/20260429T172145Z/msmarco/chimera/targets090_095_chunks1-12_slots1_runs3.log,0,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/gpu-mvr/build/gpu_search --query /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/msmarco/raw/query.bin --gt /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/msmarco/raw/gt.tsv --index /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/msmarco/gpu_mvr_2m --k 100 --nq -1 --warmup 5 --concurrent-queries 1 --config-file /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/config/tmp/chimera_chunk_targets/20260429T172145Z/msmarco/chimera/targets090_095_chunks1-12_slots1_runs3.csv,,1,17084.401,,r095_q2_c3_run2,1.898,-1,32,5
chimera_chunk_targets,chimera,msmarco,0.95,q2,3,1,100,3,0.965759,0.951865,0.951865,405.502,2.466,2.435,2.671,2.749,2.974,7.553,0.310,,96,3200,320,160,3,gpu_search,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/chimera_chunk_targets/logs/20260429T172145Z/msmarco/chimera/targets090_095_chunks1-12_slots1_runs3.log,0,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/gpu-mvr/build/gpu_search --query /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/msmarco/raw/query.bin --gt /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/msmarco/raw/gt.tsv --index /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/msmarco/gpu_mvr_2m --k 100 --nq -1 --warmup 5 --concurrent-queries 1 --config-file /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/config/tmp/chimera_chunk_targets/20260429T172145Z/msmarco/chimera/targets090_095_chunks1-12_slots1_runs3.csv,,1,17213.214,,r095_q2_c3_run3,1.958,-1,32,5
chimera_chunk_targets,chimera,msmarco,0.95,q2,4,1,100,1,0.965759,0.951851,0.951851,396.219,2.523,2.500,2.730,2.811,3.017,6.883,0.241,,96,3200,320,160,4,gpu_search,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/chimera_chunk_targets/logs/20260429T172145Z/msmarco/chimera/targets090_095_chunks1-12_slots1_runs3.log,0,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/gpu-mvr/build/gpu_search --query /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/msmarco/raw/query.bin --gt /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/msmarco/raw/gt.tsv --index /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/msmarco/gpu_mvr_2m --k 100 --nq -1 --warmup 5 --concurrent-queries 1 --config-file /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/config/tmp/chimera_chunk_targets/20260429T172145Z/msmarco/chimera/targets090_095_chunks1-12_slots1_runs3.csv,,1,17616.522,,r095_q2_c4_run1,1.980,-1,32,5
chimera_chunk_targets,chimera,msmarco,0.95,q2,4,1,100,2,0.965759,0.951842,0.951842,397.538,2.515,2.495,2.729,2.808,2.992,6.911,0.221,,96,3200,320,160,4,gpu_search,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/chimera_chunk_targets/logs/20260429T172145Z/msmarco/chimera/targets090_095_chunks1-12_slots1_runs3.log,0,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/gpu-mvr/build/gpu_search --query /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/msmarco/raw/query.bin --gt /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/msmarco/raw/gt.tsv --index /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/msmarco/gpu_mvr_2m --k 100 --nq -1 --warmup 5 --concurrent-queries 1 --config-file /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/config/tmp/chimera_chunk_targets/20260429T172145Z/msmarco/chimera/targets090_095_chunks1-12_slots1_runs3.csv,,1,17558.054,,r095_q2_c4_run2,1.902,-1,32,5
chimera_chunk_targets,chimera,msmarco,0.95,q2,4,1,100,3,0.965774,0.951861,0.951861,393.857,2.539,2.507,2.743,2.828,3.017,16.277,0.452,,96,3200,320,160,4,gpu_search,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/chimera_chunk_targets/logs/20260429T172145Z/msmarco/chimera/targets090_095_chunks1-12_slots1_runs3.log,0,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/gpu-mvr/build/gpu_search --query /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/msmarco/raw/query.bin --gt /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/msmarco/raw/gt.tsv --index /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/msmarco/gpu_mvr_2m --k 100 --nq -1 --warmup 5 --concurrent-queries 1 --config-file /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/config/tmp/chimera_chunk_targets/20260429T172145Z/msmarco/chimera/targets090_095_chunks1-12_slots1_runs3.csv,,1,17722.166,,r095_q2_c4_run3,2.041,-1,32,5
chimera_chunk_targets,chimera,msmarco,0.95,q2,5,1,100,1,0.965759,0.951835,0.951835,386.117,2.590,2.570,2.810,2.889,3.059,7.841,0.218,,96,3200,320,160,5,gpu_search,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/chimera_chunk_targets/logs/20260429T172145Z/msmarco/chimera/targets090_095_chunks1-12_slots1_runs3.log,0,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/gpu-mvr/build/gpu_search --query /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/msmarco/raw/query.bin --gt /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/msmarco/raw/gt.tsv --index /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/msmarco/gpu_mvr_2m --k 100 --nq -1 --warmup 5 --concurrent-queries 1 --config-file /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/config/tmp/chimera_chunk_targets/20260429T172145Z/msmarco/chimera/targets090_095_chunks1-12_slots1_runs3.csv,,1,18077.414,,r095_q2_c5_run1,2.013,-1,32,5
chimera_chunk_targets,chimera,msmarco,0.95,q2,5,1,100,2,0.965774,0.951862,0.951862,384.786,2.599,2.577,2.813,2.882,3.072,7.746,0.262,,96,3200,320,160,5,gpu_search,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/chimera_chunk_targets/logs/20260429T172145Z/msmarco/chimera/targets090_095_chunks1-12_slots1_runs3.log,0,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/gpu-mvr/build/gpu_search --query /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/msmarco/raw/query.bin --gt /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/msmarco/raw/gt.tsv --index /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/msmarco/gpu_mvr_2m --k 100 --nq -1 --warmup 5 --concurrent-queries 1 --config-file /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/config/tmp/chimera_chunk_targets/20260429T172145Z/msmarco/chimera/targets090_095_chunks1-12_slots1_runs3.csv,,1,18139.951,,r095_q2_c5_run2,2.035,-1,32,5
chimera_chunk_targets,chimera,msmarco,0.95,q2,5,1,100,3,0.965774,0.951844,0.951844,386.295,2.589,2.561,2.801,2.881,3.081,8.153,0.300,,96,3200,320,160,5,gpu_search,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/chimera_chunk_targets/logs/20260429T172145Z/msmarco/chimera/targets090_095_chunks1-12_slots1_runs3.log,0,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/gpu-mvr/build/gpu_search --query /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/msmarco/raw/query.bin --gt /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/msmarco/raw/gt.tsv --index /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/msmarco/gpu_mvr_2m --k 100 --nq -1 --warmup 5 --concurrent-queries 1 --config-file /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/config/tmp/chimera_chunk_targets/20260429T172145Z/msmarco/chimera/targets090_095_chunks1-12_slots1_runs3.csv,,1,18069.075,,r095_q2_c5_run3,2.010,-1,32,5
chimera_chunk_targets,chimera,msmarco,0.95,q2,6,1,100,1,0.965788,0.951867,0.951867,369.510,2.706,2.678,2.914,2.996,3.213,7.606,0.299,,96,3200,320,160,6,gpu_search,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/chimera_chunk_targets/logs/20260429T172145Z/msmarco/chimera/targets090_095_chunks1-12_slots1_runs3.log,0,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/gpu-mvr/build/gpu_search --query /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/msmarco/raw/query.bin --gt /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/msmarco/raw/gt.tsv --index /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/msmarco/gpu_mvr_2m --k 100 --nq -1 --warmup 5 --concurrent-queries 1 --config-file /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/config/tmp/chimera_chunk_targets/20260429T172145Z/msmarco/chimera/targets090_095_chunks1-12_slots1_runs3.csv,,1,18889.886,,r095_q2_c6_run1,2.138,-1,32,5
chimera_chunk_targets,chimera,msmarco,0.95,q2,6,1,100,2,0.965774,0.951881,0.951881,366.047,2.732,2.692,2.931,3.007,3.266,7.821,0.384,,96,3200,320,160,6,gpu_search,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/chimera_chunk_targets/logs/20260429T172145Z/msmarco/chimera/targets090_095_chunks1-12_slots1_runs3.log,0,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/gpu-mvr/build/gpu_search --query /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/msmarco/raw/query.bin --gt /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/msmarco/raw/gt.tsv --index /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/msmarco/gpu_mvr_2m --k 100 --nq -1 --warmup 5 --concurrent-queries 1 --config-file /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/config/tmp/chimera_chunk_targets/20260429T172145Z/msmarco/chimera/targets090_095_chunks1-12_slots1_runs3.csv,,1,19068.591,,r095_q2_c6_run2,2.217,-1,32,5
chimera_chunk_targets,chimera,msmarco,0.95,q2,6,1,100,3,0.965759,0.951872,0.951872,373.907,2.674,2.655,2.887,2.958,3.116,7.951,0.208,,96,3200,320,160,6,gpu_search,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/chimera_chunk_targets/logs/20260429T172145Z/msmarco/chimera/targets090_095_chunks1-12_slots1_runs3.log,0,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/gpu-mvr/build/gpu_search --query /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/msmarco/raw/query.bin --gt /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/msmarco/raw/gt.tsv --index /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/msmarco/gpu_mvr_2m --k 100 --nq -1 --warmup 5 --concurrent-queries 1 --config-file /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/config/tmp/chimera_chunk_targets/20260429T172145Z/msmarco/chimera/targets090_095_chunks1-12_slots1_runs3.csv,,1,18667.754,,r095_q2_c6_run3,2.205,-1,32,5
chimera_chunk_targets,chimera,msmarco,0.95,q2,7,1,100,1,0.965774,0.951865,0.951865,355.686,2.811,2.791,3.038,3.121,3.327,8.904,0.217,,96,3200,320,160,7,gpu_search,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/chimera_chunk_targets/logs/20260429T172145Z/msmarco/chimera/targets090_095_chunks1-12_slots1_runs3.log,0,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/gpu-mvr/build/gpu_search --query /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/msmarco/raw/query.bin --gt /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/msmarco/raw/gt.tsv --index /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/msmarco/gpu_mvr_2m --k 100 --nq -1 --warmup 5 --concurrent-queries 1 --config-file /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/config/tmp/chimera_chunk_targets/20260429T172145Z/msmarco/chimera/targets090_095_chunks1-12_slots1_runs3.csv,,1,19624.024,,r095_q2_c7_run1,2.218,-1,32,5
chimera_chunk_targets,chimera,msmarco,0.95,q2,7,1,100,2,0.965774,0.95185,0.95185,350.524,2.853,2.821,3.069,3.159,3.368,17.093,0.440,,96,3200,320,160,7,gpu_search,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/chimera_chunk_targets/logs/20260429T172145Z/msmarco/chimera/targets090_095_chunks1-12_slots1_runs3.log,0,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/gpu-mvr/build/gpu_search --query /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/msmarco/raw/query.bin --gt /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/msmarco/raw/gt.tsv --index /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/msmarco/gpu_mvr_2m --k 100 --nq -1 --warmup 5 --concurrent-queries 1 --config-file /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/config/tmp/chimera_chunk_targets/20260429T172145Z/msmarco/chimera/targets090_095_chunks1-12_slots1_runs3.csv,,1,19913.033,,r095_q2_c7_run2,2.151,-1,32,5
chimera_chunk_targets,chimera,msmarco,0.95,q2,7,1,100,3,0.965774,0.951812,0.951812,355.802,2.810,2.792,3.034,3.117,3.310,7.286,0.208,,96,3200,320,160,7,gpu_search,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/chimera_chunk_targets/logs/20260429T172145Z/msmarco/chimera/targets090_095_chunks1-12_slots1_runs3.log,0,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/gpu-mvr/build/gpu_search --query /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/msmarco/raw/query.bin --gt /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/msmarco/raw/gt.tsv --index /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/msmarco/gpu_mvr_2m --k 100 --nq -1 --warmup 5 --concurrent-queries 1 --config-file /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/config/tmp/chimera_chunk_targets/20260429T172145Z/msmarco/chimera/targets090_095_chunks1-12_slots1_runs3.csv,,1,19617.657,,r095_q2_c7_run3,2.342,-1,32,5
chimera_chunk_targets,chimera,msmarco,0.95,q2,8,1,100,1,0.965774,0.951854,0.951854,339.982,2.941,2.916,3.162,3.255,3.469,8.280,0.284,,96,3200,320,160,8,gpu_search,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/chimera_chunk_targets/logs/20260429T172145Z/msmarco/chimera/targets090_095_chunks1-12_slots1_runs3.log,0,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/gpu-mvr/build/gpu_search --query /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/msmarco/raw/query.bin --gt /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/msmarco/raw/gt.tsv --index /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/msmarco/gpu_mvr_2m --k 100 --nq -1 --warmup 5 --concurrent-queries 1 --config-file /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/config/tmp/chimera_chunk_targets/20260429T172145Z/msmarco/chimera/targets090_095_chunks1-12_slots1_runs3.csv,,1,20530.473,,r095_q2_c8_run1,2.340,-1,32,5
chimera_chunk_targets,chimera,msmarco,0.95,q2,8,1,100,2,0.965774,0.951852,0.951852,339.945,2.941,2.912,3.167,3.247,3.469,8.224,0.326,,96,3200,320,160,8,gpu_search,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/chimera_chunk_targets/logs/20260429T172145Z/msmarco/chimera/targets090_095_chunks1-12_slots1_runs3.log,0,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/gpu-mvr/build/gpu_search --query /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/msmarco/raw/query.bin --gt /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/msmarco/raw/gt.tsv --index /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/msmarco/gpu_mvr_2m --k 100 --nq -1 --warmup 5 --concurrent-queries 1 --config-file /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/config/tmp/chimera_chunk_targets/20260429T172145Z/msmarco/chimera/targets090_095_chunks1-12_slots1_runs3.csv,,1,20532.719,,r095_q2_c8_run2,2.402,-1,32,5
chimera_chunk_targets,chimera,msmarco,0.95,q2,8,1,100,3,0.965774,0.951855,0.951855,340.062,2.940,2.912,3.154,3.243,3.471,8.311,0.322,,96,3200,320,160,8,gpu_search,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/chimera_chunk_targets/logs/20260429T172145Z/msmarco/chimera/targets090_095_chunks1-12_slots1_runs3.log,0,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/gpu-mvr/build/gpu_search --query /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/msmarco/raw/query.bin --gt /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/msmarco/raw/gt.tsv --index /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/msmarco/gpu_mvr_2m --k 100 --nq -1 --warmup 5 --concurrent-queries 1 --config-file /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/config/tmp/chimera_chunk_targets/20260429T172145Z/msmarco/chimera/targets090_095_chunks1-12_slots1_runs3.csv,,1,20525.681,,r095_q2_c8_run3,2.406,-1,32,5
chimera_chunk_targets,chimera,msmarco,0.95,q2,9,1,100,1,0.965774,0.951855,0.951855,328.484,3.044,3.022,3.279,3.366,3.590,7.918,0.246,,96,3200,320,160,9,gpu_search,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/chimera_chunk_targets/logs/20260429T172145Z/msmarco/chimera/targets090_095_chunks1-12_slots1_runs3.log,0,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/gpu-mvr/build/gpu_search --query /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/msmarco/raw/query.bin --gt /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/msmarco/raw/gt.tsv --index /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/msmarco/gpu_mvr_2m --k 100 --nq -1 --warmup 5 --concurrent-queries 1 --config-file /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/config/tmp/chimera_chunk_targets/20260429T172145Z/msmarco/chimera/targets090_095_chunks1-12_slots1_runs3.csv,,1,21249.152,,r095_q2_c9_run1,2.500,-1,32,5
chimera_chunk_targets,chimera,msmarco,0.95,q2,9,1,100,2,0.965774,0.95187,0.95187,327.966,3.049,3.027,3.278,3.362,3.552,7.937,0.256,,96,3200,320,160,9,gpu_search,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/profiling/chimera_chunk_targets/logs/20260429T172145Z/msmarco/chimera/targets090_095_chunks1-12_slots1_runs3.log,0,/scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/gpu-mvr/build/gpu_search --query /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/msmarco/raw/query.bin --gt /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/msmarco/raw/gt.tsv --index /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/dataset/msmarco/gpu_mvr_2m --k 100 --nq -1 --warmup 5 --concurrent-queries 1 --config-file /scratch3/workspace/juelinliu_umass_edu-gpu-mvr/gpu-mvr/config/tmp/chimera_chunk_targets/20260429T172145Z/msmarco/chimera/targets090_095_chunks1-12_slots1_runs3.csv,,1,21282.701,,r095_q2_c9_run2,2.528,-1,32,5
