batch_id,phase,dataset,topk,metric_name,query_count_run,phi_pb,phi_ref,qps,throughput_qps,avg_latency_ms,service_qps_equivalent,batch_time_per_query_ms,wall_qps,wall_sec,recall_mean,recall_p50,recall_p95,search_time_m,chunk_json
igp_val_20260424T111000Z_fix1,val,hotpot,100,recall@100,50,4,2000,158.37820715869495,158.37820715869495,183.5523,5.448038515453089,6.314,0.28747440234215793,173.92852926254272,0.6316000000000002,0.66,0.9155,"{""decode_time_average(ms)"": ""88.941"", ""filter_time_average(ms)"": ""47.822"", ""incremental_graph_n_compute_l_average"": ""17673.680"", ""n_seen_item_average"": ""68797.680"", ""n_vq_score_linear_scan_average"": ""138236.900"", ""refine_time_average(ms)"": ""46.788"", ""retrieval_time_average(ms)"": ""6.314"", ""retrieval_time_query_average(ms)"": ""183.552"", ""retrieval_time_query_p5(ms)"": ""110.428"", ""retrieval_time_query_p50(ms)"": ""183.303"", ""retrieval_time_query_p95(ms)"": ""258.337""}",profiling/igp_paper_cpu/chunks/igp_val_20260424T111000Z_fix1/val/hotpot/igp_hotpot_top100_val_chunk_006.json
igp_val_20260424T111000Z_fix1,val,hotpot,100,recall@100,50,4,3000,145.49687181725594,145.49687181725594,169.3817,5.903825501810409,6.873,0.28486492970035626,175.52178168296814,0.6724,0.705,0.9155,"{""decode_time_average(ms)"": ""75.924"", ""filter_time_average(ms)"": ""39.163"", ""incremental_graph_n_compute_l_average"": ""17673.680"", ""n_seen_item_average"": ""68797.680"", ""n_vq_score_linear_scan_average"": ""138236.900"", ""refine_time_average(ms)"": ""54.293"", ""retrieval_time_average(ms)"": ""6.873"", ""retrieval_time_query_average(ms)"": ""169.382"", ""retrieval_time_query_p5(ms)"": ""116.784"", ""retrieval_time_query_p50(ms)"": ""173.323"", ""retrieval_time_query_p95(ms)"": ""217.473""}",profiling/igp_paper_cpu/chunks/igp_val_20260424T111000Z_fix1/val/hotpot/igp_hotpot_top100_val_chunk_006.json
igp_val_20260424T111000Z_fix1,val,hotpot,100,recall@100,50,4,4000,118.28720132481665,118.28720132481665,212.95426,4.695844074685334,8.454,0.2809837617252041,177.94622611999512,0.693,0.74,0.9155,"{""decode_time_average(ms)"": ""115.694"", ""filter_time_average(ms)"": ""35.612"", ""incremental_graph_n_compute_l_average"": ""17673.680"", ""n_seen_item_average"": ""68797.680"", ""n_vq_score_linear_scan_average"": ""138236.900"", ""refine_time_average(ms)"": ""61.646"", ""retrieval_time_average(ms)"": ""8.454"", ""retrieval_time_query_average(ms)"": ""212.954"", ""retrieval_time_query_p5(ms)"": ""140.812"", ""retrieval_time_query_p50(ms)"": ""226.257"", ""retrieval_time_query_p95(ms)"": ""263.294""}",profiling/igp_paper_cpu/chunks/igp_val_20260424T111000Z_fix1/val/hotpot/igp_hotpot_top100_val_chunk_006.json
igp_val_20260424T111000Z_fix1,val,hotpot,100,recall@100,50,4,6000,88.15232722143865,88.15232722143865,284.56751999999994,3.5141044909130885,11.344,0.2734641264783373,182.83933854103088,0.7303999999999999,0.765,0.9155,"{""decode_time_average(ms)"": ""156.036"", ""filter_time_average(ms)"": ""34.678"", ""incremental_graph_n_compute_l_average"": ""17673.680"", ""n_seen_item_average"": ""68797.680"", ""n_vq_score_linear_scan_average"": ""138236.900"", ""refine_time_average(ms)"": ""93.850"", ""retrieval_time_average(ms)"": ""11.344"", ""retrieval_time_query_average(ms)"": ""284.567"", ""retrieval_time_query_p5(ms)"": ""205.401"", ""retrieval_time_query_p50(ms)"": ""294.035"", ""retrieval_time_query_p95(ms)"": ""345.992""}",profiling/igp_paper_cpu/chunks/igp_val_20260424T111000Z_fix1/val/hotpot/igp_hotpot_top100_val_chunk_006.json
igp_val_20260424T111000Z_fix1,val,hotpot,100,recall@100,50,8,100,256.5418163160595,256.5418163160595,103.9305,9.621814578011268,3.898,0.3125927774858875,159.95251202583313,0.25919999999999993,0.23,0.5009999999999999,"{""decode_time_average(ms)"": ""22.148"", ""filter_time_average(ms)"": ""79.798"", ""incremental_graph_n_compute_l_average"": ""20080.420"", ""n_seen_item_average"": ""123263.500"", ""n_vq_score_linear_scan_average"": ""269926.000"", ""refine_time_average(ms)"": ""1.984"", ""retrieval_time_average(ms)"": ""3.898"", ""retrieval_time_query_average(ms)"": ""103.930"", ""retrieval_time_query_p5(ms)"": ""38.007"", ""retrieval_time_query_p50(ms)"": ""99.611"", ""retrieval_time_query_p95(ms)"": ""186.504""}",profiling/igp_paper_cpu/chunks/igp_val_20260424T111000Z_fix1/val/hotpot/igp_hotpot_top100_val_chunk_007.json
igp_val_20260424T111000Z_fix1,val,hotpot,100,recall@100,50,8,200,411.3533525298231,411.3533525298231,59.3921,16.837256133391477,2.431,0.31194639199635166,160.2839503288269,0.3588,0.305,0.6709999999999999,"{""decode_time_average(ms)"": ""7.054"", ""filter_time_average(ms)"": ""48.580"", ""incremental_graph_n_compute_l_average"": ""20080.420"", ""n_seen_item_average"": ""123263.500"", ""n_vq_score_linear_scan_average"": ""269926.000"", ""refine_time_average(ms)"": ""3.758"", ""retrieval_time_average(ms)"": ""2.431"", ""retrieval_time_query_average(ms)"": ""59.392"", ""retrieval_time_query_p5(ms)"": ""36.037"", ""retrieval_time_query_p50(ms)"": ""63.333"", ""retrieval_time_query_p95(ms)"": ""79.533""}",profiling/igp_paper_cpu/chunks/igp_val_20260424T111000Z_fix1/val/hotpot/igp_hotpot_top100_val_chunk_007.json
igp_val_20260424T111000Z_fix1,val,hotpot,100,recall@100,50,8,500,313.47962382445144,313.47962382445144,88.78242000000002,11.26349112808594,3.19,0.31115218793822896,160.69306898117065,0.5028,0.495,0.8449999999999998,"{""decode_time_average(ms)"": ""25.927"", ""filter_time_average(ms)"": ""50.991"", ""incremental_graph_n_compute_l_average"": ""20080.420"", ""n_seen_item_average"": ""123263.500"", ""n_vq_score_linear_scan_average"": ""269926.000"", ""refine_time_average(ms)"": ""11.864"", ""retrieval_time_average(ms)"": ""3.190"", ""retrieval_time_query_average(ms)"": ""88.782"", ""retrieval_time_query_p5(ms)"": ""50.439"", ""retrieval_time_query_p50(ms)"": ""94.009"", ""retrieval_time_query_p95(ms)"": ""116.275""}",profiling/igp_paper_cpu/chunks/igp_val_20260424T111000Z_fix1/val/hotpot/igp_hotpot_top100_val_chunk_007.json
igp_val_20260424T111000Z_fix1,val,hotpot,100,recall@100,50,8,1000,220.02200220022002,220.02200220022002,131.11162000000002,7.627089040620502,4.545,0.3099281806431411,161.3276982307434,0.596,0.6,0.9009999999999999,"{""decode_time_average(ms)"": ""51.895"", ""filter_time_average(ms)"": ""54.364"", ""incremental_graph_n_compute_l_average"": ""20080.420"", ""n_seen_item_average"": ""123263.500"", ""n_vq_score_linear_scan_average"": ""269926.000"", ""refine_time_average(ms)"": ""24.851"", ""retrieval_time_average(ms)"": ""4.545"", ""retrieval_time_query_average(ms)"": ""131.112"", ""retrieval_time_query_p5(ms)"": ""71.980"", ""retrieval_time_query_p50(ms)"": ""137.446"", ""retrieval_time_query_p95(ms)"": ""172.042""}",profiling/igp_paper_cpu/chunks/igp_val_20260424T111000Z_fix1/val/hotpot/igp_hotpot_top100_val_chunk_007.json
igp_val_20260424T111000Z_fix1,val,hotpot,100,recall@100,50,8,2000,135.50135501355012,135.50135501355012,223.01057999999998,4.484092189706875,7.38,0.30699085453575997,162.8713014125824,0.6834,0.7,0.9055,"{""decode_time_average(ms)"": ""73.803"", ""filter_time_average(ms)"": ""105.057"", ""incremental_graph_n_compute_l_average"": ""20080.420"", ""n_seen_item_average"": ""123263.500"", ""n_vq_score_linear_scan_average"": ""269926.000"", ""refine_time_average(ms)"": ""44.149"", ""retrieval_time_average(ms)"": ""7.380"", ""retrieval_time_query_average(ms)"": ""223.011"", ""retrieval_time_query_p5(ms)"": ""129.617"", ""retrieval_time_query_p50(ms)"": ""209.705"", ""retrieval_time_query_p95(ms)"": ""319.298""}",profiling/igp_paper_cpu/chunks/igp_val_20260424T111000Z_fix1/val/hotpot/igp_hotpot_top100_val_chunk_008.json
igp_val_20260424T111000Z_fix1,val,hotpot,100,recall@100,50,8,3000,111.53245594467991,111.53245594467991,247.43932,4.041394876125589,8.966,0.3038866897390222,164.53501152992249,0.7173999999999999,0.745,0.9155,"{""decode_time_average(ms)"": ""95.291"", ""filter_time_average(ms)"": ""73.228"", ""incremental_graph_n_compute_l_average"": ""20080.420"", ""n_seen_item_average"": ""123263.500"", ""n_vq_score_linear_scan_average"": ""269926.000"", ""refine_time_average(ms)"": ""78.918"", ""retrieval_time_average(ms)"": ""8.966"", ""retrieval_time_query_average(ms)"": ""247.439"", ""retrieval_time_query_p5(ms)"": ""124.572"", ""retrieval_time_query_p50(ms)"": ""278.755"", ""retrieval_time_query_p95(ms)"": ""315.907""}",profiling/igp_paper_cpu/chunks/igp_val_20260424T111000Z_fix1/val/hotpot/igp_hotpot_top100_val_chunk_008.json
