implementation,dataset,batch_id,label,nprobe,k_rank_cluster,k_rank_all_tokens,itopk_size,overlap_chunks,index_source,index_path,queries,k,warmup,search_seconds,end_to_end_ms,qps,recall,avg_latency_ms,p50_ms,p90_ms,p95_ms,p99_ms,max_ms,stddev_ms,cpu_bind,omp_num_threads,trial_count,trial_batch_ids,trial_log_files,search_seconds_std,end_to_end_ms_std,qps_std,recall_std,avg_latency_ms_std,p50_ms_std,p90_ms_std,p95_ms_std,p99_ms_std,max_ms_std,stddev_ms_std,log_file
cpu_search_fast_dynamic,msmarco,avg_cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_fast_dynamic_k100,f1,128,4000,400,192,5,nfs,/mnt/nfs/home/juelinliu/work1/gpu-mvr/dataset/msmarco/gpu_mvr_2m,6980,100,5,74.637300,74637.326333,93.567667,0.971630,10.692333,10.639667,11.987667,12.401333,13.208667,22.395000,1.030000,openmp,32,3,"cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_fast_dynamic_k100_t1,cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_fast_dynamic_k100_t2,cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_fast_dynamic_k100_t3","/mnt/nfs/home/juelinliu/work1/gpu-mvr/slurm/logs/cpu_search_fast_dynamic/msmarco/benchmark_k100_20260425T203601Z_job28679173_task2_config_chunk_001.log,/mnt/nfs/home/juelinliu/work1/gpu-mvr/slurm/logs/cpu_search_fast_dynamic/msmarco/benchmark_k100_20260425T204039Z_job28679175_task2_config_chunk_001.log,/mnt/nfs/home/juelinliu/work1/gpu-mvr/slurm/logs/cpu_search_fast_dynamic/msmarco/benchmark_k100_20260425T204314Z_job28679177_task2_config_chunk_001.log",2.073195,2073.224010,2.638323,0.000000,0.297113,0.314656,0.272913,0.262710,0.314192,8.332650,0.022271,
cpu_search_fast_dynamic,msmarco,avg_cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_fast_dynamic_k100,f2,160,3800,360,192,5,nfs,/mnt/nfs/home/juelinliu/work1/gpu-mvr/dataset/msmarco/gpu_mvr_2m,6980,100,5,83.882533,83882.512333,83.253000,0.972636,12.016667,11.863667,13.616000,14.213333,15.327667,122.557333,2.507000,openmp,32,3,"cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_fast_dynamic_k100_t1,cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_fast_dynamic_k100_t2,cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_fast_dynamic_k100_t3","/mnt/nfs/home/juelinliu/work1/gpu-mvr/slurm/logs/cpu_search_fast_dynamic/msmarco/benchmark_k100_20260425T203601Z_job28679173_task2_config_chunk_001.log,/mnt/nfs/home/juelinliu/work1/gpu-mvr/slurm/logs/cpu_search_fast_dynamic/msmarco/benchmark_k100_20260425T204039Z_job28679175_task2_config_chunk_001.log,/mnt/nfs/home/juelinliu/work1/gpu-mvr/slurm/logs/cpu_search_fast_dynamic/msmarco/benchmark_k100_20260425T204314Z_job28679177_task2_config_chunk_001.log",2.284787,2284.795245,2.277624,0.000000,0.327276,0.287820,0.348523,0.305974,0.379487,100.096025,1.641503,
cpu_search_fast_dynamic,msmarco,avg_cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_fast_dynamic_k100,g1,160,5000,500,224,5,nfs,/mnt/nfs/home/juelinliu/work1/gpu-mvr/dataset/msmarco/gpu_mvr_2m,6980,100,5,92.407700,92407.720333,75.543333,0.977126,13.238000,13.139000,14.952000,15.557000,16.790333,95.636000,1.864333,openmp,32,3,"cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_fast_dynamic_k100_t1,cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_fast_dynamic_k100_t2,cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_fast_dynamic_k100_t3","/mnt/nfs/home/juelinliu/work1/gpu-mvr/slurm/logs/cpu_search_fast_dynamic/msmarco/benchmark_k100_20260425T203601Z_job28679173_task2_config_chunk_001.log,/mnt/nfs/home/juelinliu/work1/gpu-mvr/slurm/logs/cpu_search_fast_dynamic/msmarco/benchmark_k100_20260425T204039Z_job28679175_task2_config_chunk_001.log,/mnt/nfs/home/juelinliu/work1/gpu-mvr/slurm/logs/cpu_search_fast_dynamic/msmarco/benchmark_k100_20260425T204314Z_job28679177_task2_config_chunk_001.log",1.183456,1183.448888,0.970199,0.000000,0.169281,0.154506,0.263672,0.343017,0.465582,108.925183,0.819626,
cpu_search_fast_dynamic,msmarco,avg_cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_fast_dynamic_k100,g2,160,6000,500,224,5,nfs,/mnt/nfs/home/juelinliu/work1/gpu-mvr/dataset/msmarco/gpu_mvr_2m,6980,100,5,94.587967,94587.973000,73.800667,0.978169,13.550333,13.472000,15.318000,15.894000,17.113000,26.578667,1.370333,openmp,32,3,"cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_fast_dynamic_k100_t1,cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_fast_dynamic_k100_t2,cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_fast_dynamic_k100_t3","/mnt/nfs/home/juelinliu/work1/gpu-mvr/slurm/logs/cpu_search_fast_dynamic/msmarco/benchmark_k100_20260425T203601Z_job28679173_task2_config_chunk_001.log,/mnt/nfs/home/juelinliu/work1/gpu-mvr/slurm/logs/cpu_search_fast_dynamic/msmarco/benchmark_k100_20260425T204039Z_job28679175_task2_config_chunk_001.log,/mnt/nfs/home/juelinliu/work1/gpu-mvr/slurm/logs/cpu_search_fast_dynamic/msmarco/benchmark_k100_20260425T204314Z_job28679177_task2_config_chunk_001.log",1.105767,1105.740105,0.868115,0.000000,0.158399,0.136890,0.223578,0.258093,0.216502,9.401623,0.069082,
cpu_search_fast_dynamic,msmarco,avg_cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_fast_dynamic_k100,h1,192,6500,650,256,5,nfs,/mnt/nfs/home/juelinliu/work1/gpu-mvr/dataset/msmarco/gpu_mvr_2m,6980,100,5,114.776333,114776.353000,60.830333,0.980592,16.443000,16.261333,18.733000,19.546000,21.087667,189.814667,3.801333,openmp,32,3,"cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_fast_dynamic_k100_t1,cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_fast_dynamic_k100_t2,cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_fast_dynamic_k100_t3","/mnt/nfs/home/juelinliu/work1/gpu-mvr/slurm/logs/cpu_search_fast_dynamic/msmarco/benchmark_k100_20260425T203601Z_job28679173_task2_config_chunk_001.log,/mnt/nfs/home/juelinliu/work1/gpu-mvr/slurm/logs/cpu_search_fast_dynamic/msmarco/benchmark_k100_20260425T204039Z_job28679175_task2_config_chunk_001.log,/mnt/nfs/home/juelinliu/work1/gpu-mvr/slurm/logs/cpu_search_fast_dynamic/msmarco/benchmark_k100_20260425T204314Z_job28679177_task2_config_chunk_001.log",2.319875,2319.892321,1.243520,0.000000,0.332090,0.435516,0.437551,0.417113,0.485322,164.461044,2.685093,
cpu_search_fast_dynamic,msmarco,avg_cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_fast_dynamic_k100,i1,224,8000,800,288,5,nfs,/mnt/nfs/home/juelinliu/work1/gpu-mvr/dataset/msmarco/gpu_mvr_2m,6980,100,5,137.938000,137938.018667,50.611333,0.982331,19.761000,19.611333,22.654667,23.671000,25.482667,111.038333,2.534333,openmp,32,3,"cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_fast_dynamic_k100_t1,cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_fast_dynamic_k100_t2,cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_fast_dynamic_k100_t3","/mnt/nfs/home/juelinliu/work1/gpu-mvr/slurm/logs/cpu_search_fast_dynamic/msmarco/benchmark_k100_20260425T203601Z_job28679173_task2_config_chunk_001.log,/mnt/nfs/home/juelinliu/work1/gpu-mvr/slurm/logs/cpu_search_fast_dynamic/msmarco/benchmark_k100_20260425T204039Z_job28679175_task2_config_chunk_001.log,/mnt/nfs/home/juelinliu/work1/gpu-mvr/slurm/logs/cpu_search_fast_dynamic/msmarco/benchmark_k100_20260425T204314Z_job28679177_task2_config_chunk_001.log",2.245724,2245.776652,0.826247,0.000000,0.321870,0.276480,0.301805,0.383078,0.452550,67.539477,0.363225,
cpu_search_fast_dynamic,msmarco,avg_cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_fast_dynamic_k100,j1,256,10000,1000,320,5,nfs,/mnt/nfs/home/juelinliu/work1/gpu-mvr/dataset/msmarco/gpu_mvr_2m,6980,100,5,164.012000,164011.827333,42.564000,0.983582,23.497000,23.303667,26.970000,28.330667,30.873667,200.970667,4.024333,openmp,32,3,"cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_fast_dynamic_k100_t1,cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_fast_dynamic_k100_t2,cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_fast_dynamic_k100_t3","/mnt/nfs/home/juelinliu/work1/gpu-mvr/slurm/logs/cpu_search_fast_dynamic/msmarco/benchmark_k100_20260425T203601Z_job28679173_task2_config_chunk_001.log,/mnt/nfs/home/juelinliu/work1/gpu-mvr/slurm/logs/cpu_search_fast_dynamic/msmarco/benchmark_k100_20260425T204039Z_job28679175_task2_config_chunk_001.log,/mnt/nfs/home/juelinliu/work1/gpu-mvr/slurm/logs/cpu_search_fast_dynamic/msmarco/benchmark_k100_20260425T204314Z_job28679177_task2_config_chunk_001.log",2.379252,2379.474140,0.622530,0.000000,0.340748,0.315034,0.372146,0.446755,0.605399,265.354775,2.244762,
cpu_search_fast_dynamic,msmarco,avg_cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_fast_dynamic_k100,k1,384,28000,1800,448,5,nfs,/mnt/nfs/home/juelinliu/work1/gpu-mvr/dataset/msmarco/gpu_mvr_2m,6980,100,5,324.249000,324248.902667,21.528000,0.985709,46.453333,45.681000,53.854333,57.128000,63.191333,185.949333,6.143000,openmp,32,3,"cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_fast_dynamic_k100_t1,cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_fast_dynamic_k100_t2,cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_fast_dynamic_k100_t3","/mnt/nfs/home/juelinliu/work1/gpu-mvr/slurm/logs/cpu_search_fast_dynamic/msmarco/benchmark_k100_20260425T203601Z_job28679173_task2_config_chunk_001.log,/mnt/nfs/home/juelinliu/work1/gpu-mvr/slurm/logs/cpu_search_fast_dynamic/msmarco/benchmark_k100_20260425T204039Z_job28679175_task2_config_chunk_001.log,/mnt/nfs/home/juelinliu/work1/gpu-mvr/slurm/logs/cpu_search_fast_dynamic/msmarco/benchmark_k100_20260425T204314Z_job28679177_task2_config_chunk_001.log",3.176249,3176.387835,0.211915,0.000000,0.455395,0.503885,0.446409,0.439951,0.184451,93.408451,0.539853,
cpu_search_fast_dynamic,msmarco,avg_cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_fast_dynamic_k100,l1,448,28000,2200,512,5,nfs,/mnt/nfs/home/juelinliu/work1/gpu-mvr/dataset/msmarco/gpu_mvr_2m,6980,100,5,397.696333,397696.502000,17.551333,0.985818,56.975333,55.954667,67.269667,71.412667,78.558667,172.987000,7.938667,openmp,32,3,"cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_fast_dynamic_k100_t1,cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_fast_dynamic_k100_t2,cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_fast_dynamic_k100_t3","/mnt/nfs/home/juelinliu/work1/gpu-mvr/slurm/logs/cpu_search_fast_dynamic/msmarco/benchmark_k100_20260425T203601Z_job28679173_task2_config_chunk_001.log,/mnt/nfs/home/juelinliu/work1/gpu-mvr/slurm/logs/cpu_search_fast_dynamic/msmarco/benchmark_k100_20260425T204039Z_job28679175_task2_config_chunk_001.log,/mnt/nfs/home/juelinliu/work1/gpu-mvr/slurm/logs/cpu_search_fast_dynamic/msmarco/benchmark_k100_20260425T204314Z_job28679177_task2_config_chunk_001.log",1.449392,1449.352886,0.064042,0.000000,0.207693,0.290786,0.223395,0.137947,0.131925,139.836564,0.538825,
cpu_search_parallel_dynamic_latest,hotpot,avg_cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_parallel_dynamic_latest_k10,a1,16,800,100,64,5,nfs,/mnt/nfs/home/juelinliu/work1/gpu-mvr/dataset/hotpot/gpu_mvr_2m,1000,10,5,2.806900,2806.900667,356.437000,0.816600,2.806333,2.703333,3.008000,3.108667,3.737000,63.508667,2.161667,openmp,32,3,"cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_parallel_dynamic_latest_k10_t1,cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_parallel_dynamic_latest_k10_t2,cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_parallel_dynamic_latest_k10_t3","/mnt/nfs/home/juelinliu/work1/gpu-mvr/slurm/logs/cpu_search_parallel_dynamic_latest/hotpot/benchmark_k10_20260425T204731Z_job28679200_task1_config_chunk_001.log,/mnt/nfs/home/juelinliu/work1/gpu-mvr/slurm/logs/cpu_search_parallel_dynamic_latest/hotpot/benchmark_k10_20260425T204853Z_job28679202_task1_config_chunk_001.log,/mnt/nfs/home/juelinliu/work1/gpu-mvr/slurm/logs/cpu_search_parallel_dynamic_latest/hotpot/benchmark_k10_20260425T205341Z_job28679204_task1_config_chunk_001.log",0.075013,75.012364,9.655601,0.000000,0.075036,0.109610,0.114210,0.109929,0.120578,102.032826,3.286899,
cpu_search_parallel_dynamic_latest,hotpot,avg_cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_parallel_dynamic_latest_k10,a2,24,1000,120,64,5,nfs,/mnt/nfs/home/juelinliu/work1/gpu-mvr/dataset/hotpot/gpu_mvr_2m,1000,10,5,3.334337,3334.338667,300.058667,0.861800,3.334000,3.262000,3.639667,3.762000,4.185333,41.902667,1.445333,openmp,32,3,"cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_parallel_dynamic_latest_k10_t1,cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_parallel_dynamic_latest_k10_t2,cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_parallel_dynamic_latest_k10_t3","/mnt/nfs/home/juelinliu/work1/gpu-mvr/slurm/logs/cpu_search_parallel_dynamic_latest/hotpot/benchmark_k10_20260425T204731Z_job28679200_task1_config_chunk_001.log,/mnt/nfs/home/juelinliu/work1/gpu-mvr/slurm/logs/cpu_search_parallel_dynamic_latest/hotpot/benchmark_k10_20260425T204853Z_job28679202_task1_config_chunk_001.log,/mnt/nfs/home/juelinliu/work1/gpu-mvr/slurm/logs/cpu_search_parallel_dynamic_latest/hotpot/benchmark_k10_20260425T205341Z_job28679204_task1_config_chunk_001.log",0.091118,91.115792,8.189124,0.000000,0.091066,0.042509,0.052291,0.040262,0.015275,63.469739,1.969925,
cpu_search_parallel_dynamic_latest,hotpot,avg_cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_parallel_dynamic_latest_k10,a3,24,1200,150,64,5,nfs,/mnt/nfs/home/juelinliu/work1/gpu-mvr/dataset/hotpot/gpu_mvr_2m,1000,10,5,3.589317,3589.318333,278.805667,0.873500,3.589000,3.530667,4.006000,4.336667,5.304667,6.675000,0.441000,openmp,32,3,"cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_parallel_dynamic_latest_k10_t1,cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_parallel_dynamic_latest_k10_t2,cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_parallel_dynamic_latest_k10_t3","/mnt/nfs/home/juelinliu/work1/gpu-mvr/slurm/logs/cpu_search_parallel_dynamic_latest/hotpot/benchmark_k10_20260425T204731Z_job28679200_task1_config_chunk_001.log,/mnt/nfs/home/juelinliu/work1/gpu-mvr/slurm/logs/cpu_search_parallel_dynamic_latest/hotpot/benchmark_k10_20260425T204853Z_job28679202_task1_config_chunk_001.log,/mnt/nfs/home/juelinliu/work1/gpu-mvr/slurm/logs/cpu_search_parallel_dynamic_latest/hotpot/benchmark_k10_20260425T205341Z_job28679204_task1_config_chunk_001.log",0.119172,119.171503,9.090492,0.000000,0.119202,0.052042,0.192572,0.544254,1.648336,2.079115,0.221885,
cpu_search_parallel_dynamic_latest,hotpot,avg_cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_parallel_dynamic_latest_k10,a4,32,800,100,64,5,nfs,/mnt/nfs/home/juelinliu/work1/gpu-mvr/dataset/hotpot/gpu_mvr_2m,1000,10,5,3.612340,3612.343000,277.043667,0.867400,3.612000,3.553000,4.109667,4.343000,5.250333,6.499333,0.452667,openmp,32,3,"cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_parallel_dynamic_latest_k10_t1,cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_parallel_dynamic_latest_k10_t2,cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_parallel_dynamic_latest_k10_t3","/mnt/nfs/home/juelinliu/work1/gpu-mvr/slurm/logs/cpu_search_parallel_dynamic_latest/hotpot/benchmark_k10_20260425T204731Z_job28679200_task1_config_chunk_001.log,/mnt/nfs/home/juelinliu/work1/gpu-mvr/slurm/logs/cpu_search_parallel_dynamic_latest/hotpot/benchmark_k10_20260425T204853Z_job28679202_task1_config_chunk_001.log,/mnt/nfs/home/juelinliu/work1/gpu-mvr/slurm/logs/cpu_search_parallel_dynamic_latest/hotpot/benchmark_k10_20260425T205341Z_job28679204_task1_config_chunk_001.log",0.124462,124.460538,9.360325,0.000000,0.124808,0.075286,0.235848,0.402772,1.327443,2.183287,0.181087,
cpu_search_parallel_dynamic_latest,hotpot,avg_cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_parallel_dynamic_latest_k10,b1,48,1000,120,96,5,nfs,/mnt/nfs/home/juelinliu/work1/gpu-mvr/dataset/hotpot/gpu_mvr_2m,1000,10,5,4.739643,4739.645333,211.042000,0.906000,4.739000,4.704667,5.296000,5.500000,5.993667,8.521333,0.536333,openmp,32,3,"cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_parallel_dynamic_latest_k10_t1,cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_parallel_dynamic_latest_k10_t2,cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_parallel_dynamic_latest_k10_t3","/mnt/nfs/home/juelinliu/work1/gpu-mvr/slurm/logs/cpu_search_parallel_dynamic_latest/hotpot/benchmark_k10_20260425T204731Z_job28679200_task1_config_chunk_001.log,/mnt/nfs/home/juelinliu/work1/gpu-mvr/slurm/logs/cpu_search_parallel_dynamic_latest/hotpot/benchmark_k10_20260425T204853Z_job28679202_task1_config_chunk_001.log,/mnt/nfs/home/juelinliu/work1/gpu-mvr/slurm/logs/cpu_search_parallel_dynamic_latest/hotpot/benchmark_k10_20260425T205341Z_job28679204_task1_config_chunk_001.log",0.094895,94.892888,4.182118,0.000000,0.094726,0.073160,0.100936,0.101129,0.254272,2.795514,0.149534,
cpu_search_parallel_dynamic_latest,hotpot,avg_cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_parallel_dynamic_latest_k10,b2,48,1500,150,96,5,nfs,/mnt/nfs/home/juelinliu/work1/gpu-mvr/dataset/hotpot/gpu_mvr_2m,1000,10,5,5.216667,5216.663667,191.694667,0.925500,5.216333,5.188000,5.819000,6.040667,6.520000,8.917333,0.537000,openmp,32,3,"cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_parallel_dynamic_latest_k10_t1,cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_parallel_dynamic_latest_k10_t2,cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_parallel_dynamic_latest_k10_t3","/mnt/nfs/home/juelinliu/work1/gpu-mvr/slurm/logs/cpu_search_parallel_dynamic_latest/hotpot/benchmark_k10_20260425T204731Z_job28679200_task1_config_chunk_001.log,/mnt/nfs/home/juelinliu/work1/gpu-mvr/slurm/logs/cpu_search_parallel_dynamic_latest/hotpot/benchmark_k10_20260425T204853Z_job28679202_task1_config_chunk_001.log,/mnt/nfs/home/juelinliu/work1/gpu-mvr/slurm/logs/cpu_search_parallel_dynamic_latest/hotpot/benchmark_k10_20260425T205341Z_job28679204_task1_config_chunk_001.log",0.016056,16.058709,0.589045,0.000000,0.016197,0.008185,0.012530,0.026102,0.043715,1.662162,0.068037,
cpu_search_parallel_dynamic_latest,hotpot,avg_cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_parallel_dynamic_latest_k10,b3,64,1200,150,96,5,nfs,/mnt/nfs/home/juelinliu/work1/gpu-mvr/dataset/hotpot/gpu_mvr_2m,1000,10,5,6.028507,6028.505667,165.889000,0.925900,6.028000,5.981333,6.758000,7.025333,7.708667,16.350333,0.766333,openmp,32,3,"cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_parallel_dynamic_latest_k10_t1,cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_parallel_dynamic_latest_k10_t2,cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_parallel_dynamic_latest_k10_t3","/mnt/nfs/home/juelinliu/work1/gpu-mvr/slurm/logs/cpu_search_parallel_dynamic_latest/hotpot/benchmark_k10_20260425T204731Z_job28679200_task1_config_chunk_001.log,/mnt/nfs/home/juelinliu/work1/gpu-mvr/slurm/logs/cpu_search_parallel_dynamic_latest/hotpot/benchmark_k10_20260425T204853Z_job28679202_task1_config_chunk_001.log,/mnt/nfs/home/juelinliu/work1/gpu-mvr/slurm/logs/cpu_search_parallel_dynamic_latest/hotpot/benchmark_k10_20260425T205341Z_job28679204_task1_config_chunk_001.log",0.058799,58.796713,1.615624,0.000000,0.058813,0.029670,0.065338,0.083560,0.328008,11.253068,0.265461,
cpu_search_parallel_dynamic_latest,hotpot,avg_cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_parallel_dynamic_latest_k10,b4,64,1800,180,96,5,nfs,/mnt/nfs/home/juelinliu/work1/gpu-mvr/dataset/hotpot/gpu_mvr_2m,1000,10,5,6.616837,6616.838333,151.275333,0.939900,6.616333,6.605000,7.469667,7.731667,8.224333,9.294333,0.659667,openmp,32,3,"cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_parallel_dynamic_latest_k10_t1,cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_parallel_dynamic_latest_k10_t2,cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_parallel_dynamic_latest_k10_t3","/mnt/nfs/home/juelinliu/work1/gpu-mvr/slurm/logs/cpu_search_parallel_dynamic_latest/hotpot/benchmark_k10_20260425T204731Z_job28679200_task1_config_chunk_001.log,/mnt/nfs/home/juelinliu/work1/gpu-mvr/slurm/logs/cpu_search_parallel_dynamic_latest/hotpot/benchmark_k10_20260425T204853Z_job28679202_task1_config_chunk_001.log,/mnt/nfs/home/juelinliu/work1/gpu-mvr/slurm/logs/cpu_search_parallel_dynamic_latest/hotpot/benchmark_k10_20260425T205341Z_job28679204_task1_config_chunk_001.log",0.254276,254.277764,5.687277,0.000000,0.254382,0.259856,0.407358,0.403438,0.401886,0.707264,0.090368,
cpu_search_parallel_dynamic_latest,hotpot,avg_cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_parallel_dynamic_latest_k10,c1,64,2400,240,128,5,nfs,/mnt/nfs/home/juelinliu/work1/gpu-mvr/dataset/hotpot/gpu_mvr_2m,1000,10,5,7.277073,7277.075667,137.564667,0.947500,7.276667,7.244000,8.150000,8.387000,8.900333,14.253667,0.781000,openmp,32,3,"cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_parallel_dynamic_latest_k10_t1,cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_parallel_dynamic_latest_k10_t2,cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_parallel_dynamic_latest_k10_t3","/mnt/nfs/home/juelinliu/work1/gpu-mvr/slurm/logs/cpu_search_parallel_dynamic_latest/hotpot/benchmark_k10_20260425T204731Z_job28679200_task1_config_chunk_001.log,/mnt/nfs/home/juelinliu/work1/gpu-mvr/slurm/logs/cpu_search_parallel_dynamic_latest/hotpot/benchmark_k10_20260425T204853Z_job28679202_task1_config_chunk_001.log,/mnt/nfs/home/juelinliu/work1/gpu-mvr/slurm/logs/cpu_search_parallel_dynamic_latest/hotpot/benchmark_k10_20260425T205341Z_job28679204_task1_config_chunk_001.log",0.293669,293.667457,5.445699,0.000000,0.293868,0.302967,0.406508,0.418727,0.430163,8.392380,0.190568,
cpu_search_parallel_dynamic_latest,hotpot,avg_cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_parallel_dynamic_latest_k10,c2,96,1800,200,128,5,nfs,/mnt/nfs/home/juelinliu/work1/gpu-mvr/dataset/hotpot/gpu_mvr_2m,1000,10,5,8.805717,8805.713333,113.704000,0.947600,8.805000,8.700333,9.939000,10.551333,12.254667,14.453333,1.069000,openmp,32,3,"cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_parallel_dynamic_latest_k10_t1,cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_parallel_dynamic_latest_k10_t2,cpu_v3_fast_vs_parallel_t32_3trial_20260425T203556Z_cpu_search_parallel_dynamic_latest_k10_t3","/mnt/nfs/home/juelinliu/work1/gpu-mvr/slurm/logs/cpu_search_parallel_dynamic_latest/hotpot/benchmark_k10_20260425T204731Z_job28679200_task1_config_chunk_001.log,/mnt/nfs/home/juelinliu/work1/gpu-mvr/slurm/logs/cpu_search_parallel_dynamic_latest/hotpot/benchmark_k10_20260425T204853Z_job28679202_task1_config_chunk_001.log,/mnt/nfs/home/juelinliu/work1/gpu-mvr/slurm/logs/cpu_search_parallel_dynamic_latest/hotpot/benchmark_k10_20260425T205341Z_job28679204_task1_config_chunk_001.log",0.382283,382.282649,4.894154,0.000000,0.382090,0.263987,0.442682,0.777822,2.782325,4.528520,0.333868,
